name,gasDayStart,gasInStorage,consumption,consumptionFull,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full
EU,2024-08-10,994.26,"3,495.22",28.45,"3,293.86",192.10,"1,138.10","11,787.79","19,868.95",E,0,87.36
EU,2024-08-09,991.16,"3,495.22",28.36,"3,142.67",304.10,"1,138.10","11,788.09","19,868.51",E,0,87.09
EU,2024-08-08,988.32,"3,495.22",28.28,"2,770.63",368.70,"1,138.10","11,811.93","19,868.57",E,0,86.84
EU,2024-08-07,985.91,"3,495.22",28.21,"2,763.36",295.80,"1,138.10","11,803.08","19,836.05",E,0,86.63
EU,2024-08-06,983.45,"3,495.22",28.14,"2,670.07",294.4,"1,138.10","11,812.15","19,868.00",E,0,86.41
EU,2024-08-05,981.14,"3,495.22",28.07,"2,936.58",332,"1,137.75","11,812.30","19,867.61",E,0,86.24
EU,2024-08-04,978.54,"3,495.22",28,"3,562.48",194.6,"1,137.75","11,812.45","19,867.21",E,0,86.01
EU,2024-08-03,975.18,"3,495.22",27.9,"3,473.54",191.7,"1,137.75","11,812.60","19,866.81",E,0,85.71
EU,2024-08-02,971.92,"3,495.22",27.81,"2,848.51",238.5,"1,137.75","11,812.75","19,866.42",C,0,85.42
EU,2024-08-01,969.32,"3,495.22",27.73,"2,562.47",279.1,"1,137.75","11,812.90","19,866.02",E,0,85.2
EU,2024-07-31,967.85,"3,495.22",27.69,"2,617.25",289.9,"1,137.22","11,791.47","19,821.41",E,0,85.11
EU,2024-07-30,965.51,"3,495.22",27.62,"2,642.05",249.5,"1,137.22","11,800.55","19,853.34",C,0,84.9
EU,2024-07-29,963.14,"3,495.22",27.56,"2,780.91",238.9,"1,137.22","11,800.77","19,852.74",C,0,84.69
EU,2024-07-28,960.61,"3,495.22",27.48,"3,573.29",155.1,"1,137.22","11,801.03","19,852.06",C,0,84.47
EU,2024-07-27,957.21,"3,495.22",27.39,"3,385.72",181.9,"1,137.22","11,801.43","19,851.01",C,0,84.17
EU,2024-07-26,954.01,"3,495.22",27.29,"2,872.89",286.6,"1,137.22","11,801.79","19,850.06",C,0,83.89
EU,2024-07-25,951.45,"3,495.22",27.22,"2,793.00",377.7,"1,137.22","11,801.89","19,849.80",C,0,83.66
EU,2024-07-24,949.05,"3,495.22",27.15,"2,924.35",449.1,"1,136.67","11,793.24","19,816.76",C,0,83.49
EU,2024-07-23,946.59,"3,495.22",27.08,"2,839.45",401,"1,135.77","11,801.69","19,822.49",C,0,83.34
EU,2024-07-22,944.17,"3,495.22",27.01,"3,091.24",356.00,"1,135.77","11,802.08","19,821.45",C,0,83.13
EU,2024-07-21,941.45,"3,495.22",26.94,"3,895.81",194.6,"1,135.77","11,802.53","19,820.25",C,0,82.89
EU,2024-07-20,937.76,"3,495.22",26.83,"3,761.65",219.30,"1,135.77","11,803.03","19,818.94",C,0,82.57
EU,2024-07-19,934.23,"3,495.22",26.73,"3,052.78",261.60,"1,135.77","11,803.44","19,817.85",C,0,82.26
EU,2024-07-18,931.46,"3,495.22",26.65,"2,682.10",383.20,"1,135.77","11,803.78","19,816.95",C,0,82.01
EU,2024-07-17,929.18,"3,495.22",26.58,"2,908.92",394.90,"1,135.77","11,795.21","19,783.70",C,0,81.81
EU,2024-07-16,926.7,"3,495.22",26.51,"3,031.20",387.60,"1,135.77","11,804.62","19,814.75",C,0,81.59
EU,2024-07-15,924.06,"3,495.22",26.44,"2,923.61",189.90,"1,135.77","11,805.04","19,813.64",C,0,81.36
EU,2024-07-14,921.34,"3,495.22",26.36,"3,547.91",160.40,"1,135.77","11,805.47","19,812.50",C,0,81.12
EU,2024-07-13,918.02,"3,495.22",26.26,"3,407.05",198.10,"1,135.77","11,805.90","19,811.35",C,0,80.83
EU,2024-07-12,914.81,"3,495.22",26.17,"2,849.56",239.60,"1,135.77","11,809.07","19,814.67",E,0,80.55
EU,2024-07-11,912.21,"3,495.22",26.1,"2,883.19",290.40,"1,135.77","11,809.05","19,814.74",C,0,80.32
EU,2024-07-10,909.63,"3,495.22",26.02,"3,053.17",222.10,"1,135.77","11,800.33","19,781.85",C,0,80.09
EU,2024-07-09,906.81,"3,495.22",25.94,"3,317.60",267.50,"1,135.65","11,807.49","19,811.63",C,0,79.85
EU,2024-07-08,903.78,"3,495.22",25.86,"3,410.09",173.50,"1,135.65","11,777.31","19,810.83",C,0,79.58
EU,2024-07-07,900.55,"3,495.22",25.77,"3,690.89",185.10,"1,135.65","11,808.07","19,810.10",C,0,79.3
EU,2024-07-06,897.06,"3,495.22",25.67,"3,727.61",165.40,"1,135.65","11,808.35","19,809.35",C,0,78.99
EU,2024-07-05,893.52,"3,495.22",25.56,"3,341.78",127.60,"1,135.15","11,798.73","19,808.42",C,0,78.71
EU,2024-07-04,890.31,"3,495.22",25.47,"3,240.24",153.90,"1,135.15","11,799.09","19,807.49",C,0,78.43
EU,2024-07-03,887.23,"3,495.22",25.38,"2,988.79",179.10,"1,135.15","11,790.41","19,774.51",C,0,78.16
EU,2024-07-02,884.42,"3,495.22",25.3,"3,020.47",164.00,"1,135.15","11,799.77","19,805.69",C,0,77.91
EU,2024-07-01,881.57,"3,495.22",25.22,"2,978.79",211.40,"1,135.15","11,800.23","19,804.47",C,0,77.66
EU,2024-06-30,878.8,"3,495.22",25.14,"3,900.21",113.10,"1,135.15","11,800.57","19,803.57",E,0,77.42
EU,2024-06-29,874.98,"3,495.22",25.03,"3,915.96",129.00,"1,135.15","11,800.91","19,802.69",E,0,77.08
EU,2024-06-28,871.2,"3,495.22",24.93,"3,439.80",142.60,"1,135.17","11,801.26","19,801.75",E,0,76.75
EU,2024-06-27,867.9,"3,495.22",24.83,"3,147.15",171.80,"1,135.17","11,801.47","19,801.20",C,0,76.45
EU,2024-06-26,864.86,"3,495.22",24.74,"3,146.15",215.30,"1,134.59","11,801.76","19,800.43",C,0,76.23
EU,2024-06-25,861.93,"3,495.22",24.66,"3,018.11",199.10,"1,134.59","11,802.10","19,799.53",C,0,75.97
EU,2024-06-24,859.11,"3,495.22",24.58,"2,991.90",158.90,"1,134.59","11,802.55","19,798.34",C,0,75.72
EU,2024-06-23,856.22,"3,495.22",24.5,"3,998.16",116.50,"1,134.48","11,796.46","19,788.64",C,0,75.47
EU,2024-06-22,852.4,"3,495.22",24.39,"3,925.29",128.60,"1,134.59","11,801.98","19,794.49",C,0,75.13
EU,2024-06-21,848.6,"3,495.22",24.28,"2,872.13",217.70,"1,134.59","11,803.67","19,795.41",C,0,74.79
EU,2024-06-20,845.95,"3,495.22",24.2,"2,723.79",215.30,"1,134.59","11,803.99","19,794.54",E,0,74.56
EU,2024-06-19,843.45,"3,495.22",24.13,"3,003.50",135.10,"1,134.59","11,795.48","19,761.13",C,0,74.34
EU,2024-06-18,840.58,"3,495.22",24.05,"2,823.60",162.10,"1,134.59","11,804.75","19,792.55",C,0,74.09
EU,2024-06-17,837.93,"3,495.22",23.97,"3,040.44",174.00,"1,134.59","11,805.07","19,791.70",C,0,73.85
EU,2024-06-16,832.84,"3,495.22",23.83,"3,974.86",106.60,"1,134.59","11,805.41","19,790.81",C,0,73.4
EU,2024-06-15,831.19,"3,495.22",23.78,"3,845.68",113.40,"1,134.59","11,805.75","19,789.90",C,0,73.26
EU,2024-06-14,827.46,"3,495.22",23.67,"3,412.87",205.70,"1,133.79","11,806.22","19,788.67",C,0,72.98
EU,2024-06-13,824.25,"3,495.22",23.58,"2,575.18",304.70,"1,133.79","11,806.50","19,787.93",C,0,72.7
EU,2024-06-12,821.98,"3,495.22",23.52,"2,297.27",253.50,"1,133.79","11,797.82","19,754.94",C,0,72.5
EU,2024-06-11,819.95,"3,495.22",23.46,"2,271.63",286.10,"1,133.79","11,807.09","19,786.38",C,0,72.32
EU,2024-06-10,817.97,"3,495.22",23.4,"2,602.65",356.70,"1,133.79","11,807.28","19,785.87",E,0,72.14
EU,2024-06-09,815.73,"3,495.22",23.34,"3,447.97",244.90,"1,134.60","11,807.57","19,785.09",C,0,71.9
EU,2024-06-08,812.53,"3,495.22",23.25,"3,595.22",354.20,"1,134.60","11,807.93","19,784.15",E,0,71.61
EU,2024-06-07,809.3,"3,495.22",23.15,"2,797.18",361.50,"1,134.60","11,808.15","19,783.56",C,0,71.33
EU,2024-06-06,806.86,"3,495.22",23.08,"2,626.30",483.30,"1,134.60","11,808.32","19,783.11",E,0,71.11
EU,2024-06-05,804.28,"3,495.22",23.01,"2,353.75",421.10,"1,134.60","11,799.52","19,750.46",C,0,70.89
EU,2024-06-04,802.33,"3,495.22",22.96,"2,336.23",559.60,"1,134.60","11,808.70","19,782.12",C,0,70.71
EU,2024-06-03,800.56,"3,495.22",22.9,"2,474.40",588.70,"1,134.60","11,808.96","19,781.43",C,0,70.56
EU,2024-06-02,798.68,"3,495.22",22.85,"3,366.95",219.00,"1,134.60","11,809.24","19,780.68",C,0,70.39
EU,2024-06-01,795.53,"3,495.22",22.76,"3,435.70",197.00,"1,134.60","11,809.50","19,780.01",C,0,70.12
EU,2024-05-31,792.91,"3,495.22",22.69,"3,302.25",158.50,"1,133.06","11,809.70","19,779.48",C,0,69.98
EU,2024-05-30,789.74,"3,495.22",22.59,"2,897.25",359.10,"1,133.06","11,808.77","19,781.94",E,0,69.7
EU,2024-05-29,787.2,"3,495.22",22.52,"2,639.54",346.20,"1,133.06","11,800.00","19,749.21",C,0,69.48
EU,2024-05-28,784.92,"3,495.22",22.46,"2,759.54",312.20,"1,133.06","11,809.19","19,780.83",C,0,69.27
EU,2024-05-27,782.47,"3,495.22",22.39,"2,959.43",242.80,"1,133.06","11,809.44","19,780.17",C,0,69.06
EU,2024-05-26,779.76,"3,495.22",22.31,"3,623.92",125.20,"1,133.06","11,781.95","19,779.44",C,0,68.82
EU,2024-05-25,775.93,"3,495.22",22.2,"3,414.86",175.30,"1,133.06","11,782.19","19,778.80",C,0,68.48
EU,2024-05-24,772.69,"3,495.22",22.11,"2,970.80",334.20,"1,133.06","11,782.42","19,778.19",C,0,68.19
EU,2024-05-23,770.06,"3,495.22",22.03,"2,990.53",323.90,"1,133.06","11,782.63","19,777.62",C,0,67.96
EU,2024-05-22,767.4,"3,495.22",21.96,"2,826.87",570.10,"1,133.06","11,774.93","19,742.08",C,0,67.73
EU,2024-05-21,765.14,"3,495.22",21.89,"2,242.31",693.60,"1,133.06","11,784.06","19,773.86",C,0,67.53
EU,2024-05-20,763.6,"3,495.22",21.85,"3,086.27",203.90,"1,133.06","11,784.20","19,773.48",C,0,67.39
EU,2024-05-19,760.75,"3,495.22",21.77,"3,664.20",142.40,"1,133.06","11,784.45","19,772.83",C,0,67.14
EU,2024-05-18,757.26,"3,495.22",21.67,"3,610.68",203.10,"1,133.06","11,784.68","19,772.22",C,0,66.83
EU,2024-05-17,753.88,"3,495.22",21.57,"2,982.01",178.40,"1,133.06","11,784.99","19,771.41",C,0,66.54
EU,2024-05-16,751.07,"3,495.22",21.49,"2,803.63",256.20,"1,133.06","11,785.21","19,770.82",C,0,66.29
EU,2024-05-15,748.53,"3,495.22",21.42,"3,259.24",170.80,"1,133.06","11,776.59","19,737.69",C,0,66.06
EU,2024-05-14,745.43,"3,495.22",21.33,"3,583.84",156.20,"1,133.06","11,786.12","19,768.42",C,0,65.79
EU,2024-05-13,742.01,"3,495.22",21.23,"3,541.96",193.50,"1,133.06","11,786.62","19,767.10",C,0,65.49
EU,2024-05-12,738.6,"3,495.22",21.13,"4,311.42",132.40,"1,133.06","11,787.12","19,765.78",C,0,65.19
EU,2024-05-11,734.43,"3,495.22",21.01,"4,204.05",137.70,"1,133.06","11,787.62","19,764.47",C,0,64.82
EU,2024-05-10,730.4,"3,495.22",20.9,"3,427.55",235.70,"1,133.06","11,787.86","19,763.83",C,0,64.46
EU,2024-05-09,727.32,"3,495.22",20.81,"3,068.21",243.80,"1,133.06","11,788.08","19,763.24",E,0,64.19
EU,2024-05-08,724.42,"3,495.22",20.73,"2,171.51",843.40,"1,133.06","11,778.96","19,731.44",C,0,63.93
EU,2024-05-07,723.21,"3,495.22",20.69,"2,177.11",715.20,"1,133.06","11,787.78","19,764.04",E,0,63.83
EU,2024-05-06,721.76,"3,495.22",20.65,"2,338.36",759.00,"1,133.06","11,787.73","19,764.17",C,0,63.7
EU,2024-05-05,719.61,"3,495.22",20.59,"3,075.21",252.10,"1,133.06","11,787.89","19,763.76",C,0,63.51
EU,2024-05-04,716.81,"3,495.22",20.51,"2,999.77",277.10,"1,132.06","11,780.87","19,756.07",E,0,63.32
EU,2024-05-03,714.11,"3,495.22",20.43,"2,651.55",468.10,"1,132.06","11,781.01","19,755.70",E,0,63.08
EU,2024-05-02,711.84,"3,495.22",20.37,"3,231.73",333.10,"1,132.06","11,781.59","19,754.17",E,0,62.88
EU,2024-05-01,708.94,"3,495.22",20.28,"3,374.70",227.60,"1,130.78","11,748.06","19,679.81",C,0,62.69
EU,2024-04-30,705.78,"3,495.22",20.19,"2,667.45",237.20,"1,130.41","11,735.10","19,847.30",C,0,62.44
EU,2024-04-29,703.21,"3,495.22",20.12,"2,126.25",371.00,"1,130.41","11,735.22","19,847.00",E,0,62.21
EU,2024-04-28,701.34,"3,495.22",20.07,"2,569.64",287.40,"1,130.41","11,735.39","19,846.53",E,0,62.04
EU,2024-04-27,699.01,"3,495.22",20,"1,976.82",536.90,"1,130.41","11,735.54","19,846.15",E,0,61.84
EU,2024-04-26,697.51,"3,495.22",19.96,"1,122.93","1,499.40","1,130.41","11,735.40","19,846.52",C,0,61.7
EU,2024-04-25,697.86,"3,495.22",19.97,"1,106.56","2,448.10","1,130.41","11,735.14","19,847.20",C,0,61.74
EU,2024-04-24,699.2,"3,495.22",20,"1,092.90","2,564.90","1,130.41","11,725.92","19,815.65",C,0,61.85
EU,2024-04-23,700.65,"3,495.22",20.05,"1,082.65","2,711.80","1,130.41","11,712.54","19,877.79",C,0,61.98
EU,2024-04-22,702.25,"3,495.22",20.09,"1,171.03","2,463.80","1,130.41","11,712.20","19,878.67",C,0,62.12
EU,2024-04-21,703.51,"3,495.22",20.13,"1,567.98",973.10,"1,130.41","11,712.13","19,878.85",C,0,62.24
EU,2024-04-20,702.93,"3,495.22",20.11,"1,632.21","1,002.20","1,130.41","11,712.13","19,879.87",C,0,62.18
EU,2024-04-19,702.35,"3,495.22",20.09,"1,343.12","1,469.70","1,130.41","11,657.12","19,879.89",C,0,62.13
EU,2024-04-18,702.53,"3,495.22",20.1,"1,400.16","1,642.60","1,130.41","11,656.98","19,880.27",C,0,62.15
EU,2024-04-17,702.8,"3,495.22",20.11,"1,641.42","1,539.50","1,130.41","11,647.80","19,848.61",C,0,62.17
EU,2024-04-16,702.71,"3,495.22",20.1,"1,890.20",636.40,"1,130.14","11,654.24","19,880.24",C,0,62.18
EU,2024-04-15,701.51,"3,495.22",20.07,"2,542.71",373.40,"1,125.64","11,654.38","19,879.86",C,0,62.32
EU,2024-04-14,699.37,"3,495.22",20.01,"3,840.59",163.90,"1,125.66","11,654.74","19,878.92",C,0,62.13
EU,2024-04-13,695.71,"3,495.22",19.9,"3,994.54",126.60,"1,125.66","11,655.13","19,877.88",C,0,61.8
EU,2024-04-12,691.76,"3,495.22",19.79,"3,041.79",221.90,"1,125.66","11,655.44","19,877.06",E,0,61.45
EU,2024-04-11,688.95,"3,495.22",19.71,"2,317.75",476.00,"1,125.66","11,655.60","19,876.65",C,0,61.2
EU,2024-04-10,686.85,"3,495.22",19.65,"2,131.68",614.20,"1,130.16","11,646.67","19,846.32",C,0,60.77
EU,2024-04-09,685.29,"3,495.22",19.61,"2,587.63",414.80,"1,130.16","11,655.80","19,878.12",C,0,60.64
EU,2024-04-08,683.48,"3,495.22",19.55,"2,693.54",391.90,"1,125.66","11,657.63","19,878.89",C,0,60.72
EU,2024-04-07,680.14,"3,495.22",19.46,"3,740.36",157.60,"1,125.66","11,657.92","19,878.11",E,0,60.42
EU,2024-04-06,677.20,"3,495.22",19.38,"3,402.48",157.60,"1,125.66","11,658.15","19,877.51",C,0,60.16
EU,2024-04-05,673.61,"3,495.22",19.27,"2,468.76",364.00,"1,130.16","11,658.30","19,877.10",E,0,59.6
EU,2024-04-04,671.77,"3,495.22",19.22,"1,472.53",643.50,"1,130.16","11,658.24","19,877.26",C,0,59.44
EU,2024-04-03,671.35,"3,495.22",19.21,"1,137.13",928.20,"1,130.16","11,649.26","19,789.06",C,0,59.4
EU,2024-04-02,670.63,"3,495.22",19.19,"1,244.49",893.60,"1,129.92","11,650.79","19,808.35",C,0,59.35
EU,2024-04-01,669.11,"3,495.22",19.14,"2,101.88","1,979.80","1,129.92","11,626.17","19,800.29",C,0,59.22
EU,2024-03-31,666.15,"3,495.22",19.06,"3,105.66",802.00,"1,139.15","11,665.41","19,923.11",E,0,58.48
EU,2024-03-30,670.29,"3,495.22",19.18,"1,612.93","1,278.70","1,141.55","11,478.16","19,636.31",E,0,58.72
EU,2024-03-29,669.96,"3,495.22",19.17,"1,236.33","1,215.80","1,141.55","11,665.31","19,923.38",C,0,58.69
EU,2024-03-28,669.96,"3,495.22",19.17,807.65,"1,939.80","1,141.55","11,665.23","19,927.05",C,0,58.69
EU,2024-03-27,671.13,"3,495.22",19.2,691.05,"1,798.90","1,141.55","11,665.17","19,923.74",C,0,58.79
EU,2024-03-26,672.24,"3,495.22",19.23,650.96,"1,688.80","1,141.55","11,665.07","19,924.01",C,0,58.89
EU,2024-03-25,673.42,"3,495.22",19.27,545.81,"2,377.40","1,141.55","11,664.96","19,924.30",E,0,58.99
EU,2024-03-24,675.31,"3,495.22",19.32,"1,117.39","1,408.80","1,141.55","11,664.87","19,924.52",E,0,59.16
EU,2024-03-23,675.62,"3,495.22",19.33,"1,252.29","1,022.80","1,141.55","11,664.82","19,924.66",E,0,59.18
EU,2024-03-22,675.41,"3,495.22",19.32,"1,019.22","1,259.50","1,141.55","11,664.75","19,924.83",E,0,59.17
EU,2024-03-21,675.71,"3,495.22",19.33,830.19,"1,585.10","1,141.55","11,664.68","19,925.03",E,0,59.19
EU,2024-03-20,676.53,"3,495.22",19.36,736.41,"1,897.70","1,141.55","11,655.62","19,902.06",E,0,59.26
EU,2024-03-19,677.72,"3,495.22",19.39,692.56,"2,269.40","1,141.52","11,664.56","19,934.34",E,0,59.37
EU,2024-03-18,679.33,"3,495.22",19.44,528.08,"2,088.40","1,141.52","11,664.50","19,934.50",E,0,59.51
EU,2024-03-17,680.97,"3,495.22",19.48,"1,012.05","1,405.40","1,141.55","11,664.41","19,934.75",E,0,59.65
EU,2024-03-16,681.40,"3,495.22",19.5,"1,056.12","1,392.90","1,141.55","11,664.35","19,934.89",E,0,59.69
EU,2024-03-15,681.77,"3,495.22",19.51,"1,026.49","1,450.90","1,141.61","11,664.31","19,935.02",E,0,59.72
EU,2024-03-14,683.15,"3,495.22",19.55,850.17,"1,950.30","1,141.61","11,664.05","19,935.70",E,0,59.84
EU,2024-03-13,683.39,"3,495.22",19.55,310.94,"2,607.90","1,141.61","11,654.97","19,903.77",E,0,59.86
EU,2024-03-12,685.74,"3,495.22",19.62,282.4,"3,142.30","1,141.61","11,663.85","19,936.21",C,0,60.07
EU,2024-03-11,688.66,"3,495.22",19.7,270.84,"2,943.50","1,141.61","11,663.73","19,936.53",C,0,60.32
EU,2024-03-10,691.40,"3,495.22",19.78,802.60,"1,667.20","1,141.61","11,663.67","19,943.69",C,0,60.56
EU,2024-03-09,692.32,"3,495.22",19.81,663.73,"1,854.80","1,141.61","11,663.61","19,943.86",C,0,60.64
EU,2024-03-08,693.56,"3,495.22",19.84,367.92,"2,945.70","1,141.61","11,663.49","19,944.16",C,0,60.75
EU,2024-03-07,696.21,"3,495.22",19.92,324.26,"3,464.50","1,141.61","11,663.39","19,944.42",C,0,60.98
EU,2024-03-06,699.43,"3,495.22",20.01,283.15,"3,788.70","1,141.61","11,663.24","19,944.82",C,0,61.27
EU,2024-03-05,703.03,"3,495.22",20.11,210.17,"3,251.40","1,141.61","11,663.11","19,957.15",E,0,61.58
EU,2024-03-04,706.14,"3,495.22",20.2,358.28,"2,803.20","1,141.61","11,663.01","19,957.43",C,0,61.85
EU,2024-03-03,708.66,"3,495.22",20.28,908.21,"1,597.20","1,141.61","11,662.94","19,957.60",C,0,62.08
EU,2024-03-02,709.38,"3,495.22",20.3,818.71,"1,642.20","1,141.61","11,662.88","19,957.78",C,0,62.14
EU,2024-03-01,710.25,"3,495.22",20.32,355.15,"2,541.50","1,141.38","11,662.79","19,958.00",C,0,62.23
EU,2024-02-29,712.48,"3,495.22",20.38,488.61,"3,444.80","1,141.38","11,662.72","19,965.19",C,0,62.42
EU,2024-02-28,715.47,"3,495.22",20.47,305.93,"4,150.60","1,141.38","11,653.55","19,933.50",C,0,62.68
EU,2024-02-27,719.37,"3,495.22",20.58,303.47,"4,253.80","1,141.38","11,662.41","19,966.00",C,0,63.03
EU,2024-02-26,723.46,"3,495.22",20.7,253.98,"3,857.70","1,141.38","11,662.27","19,966.39",C,0,63.38
EU,2024-02-25,727.10,"3,495.22",20.8,518.92,"2,351.40","1,141.38","11,662.13","19,966.75",C,0,63.7
EU,2024-02-24,728.94,"3,495.22",20.86,466.25,"2,660.60","1,141.38","11,661.99","19,967.13",C,0,63.86
EU,2024-02-23,731.19,"3,495.22",20.92,297.67,"3,256.90","1,141.38","11,661.91","19,970.28",C,0,64.06
EU,2024-02-22,734.21,"3,495.22",21.01,364.75,"2,753.10","1,141.38","11,661.81","19,967.59",C,0,64.33
EU,2024-02-21,736.67,"3,495.22",21.08,345.94,"2,744.60","1,141.38","11,652.71","19,935.73",E,0,64.54
EU,2024-02-20,739.14,"3,495.22",21.15,371.63,"2,688.20","1,141.28","11,661.56","19,976.09",C,0,64.76
EU,2024-02-19,741.53,"3,495.22",21.22,488.61,"2,667.30","1,141.28","11,661.47","19,976.31",C,0,64.97
EU,2024-02-18,743.80,"3,495.22",21.28,754.07,"1,934.10","1,141.28","11,661.36","19,976.60",C,0,65.17
EU,2024-02-17,745.04,"3,495.22",21.32,839.52,"2,015.20","1,141.28","11,661.27","19,976.84",C,0,65.28
EU,2024-02-16,746.28,"3,495.22",21.35,647.96,"2,607.80","1,141.28","11,661.15","19,977.17",C,0,65.39
EU,2024-02-15,748.30,"3,495.22",21.41,475.52,"2,894.90","1,141.28","11,660.91","19,977.80",C,0,65.57
EU,2024-02-14,750.81,"3,495.22",21.48,294.58,"3,388.90","1,141.28","11,651.72","19,946.18",C,0,65.79
EU,2024-02-13,753.98,"3,495.22",21.57,247.67,"3,987.20","1,141.28","11,660.53","19,978.81",C,0,66.06
EU,2024-02-12,757.93,"3,495.22",21.68,205.73,"3,974.70","1,141.28","11,660.33","19,979.32",C,0,66.41
EU,2024-02-11,761.87,"3,495.22",21.8,528.30,"2,434.10","1,137.87","11,660.14","19,979.83",C,0,66.96
EU,2024-02-10,763.96,"3,495.22",21.86,598.70,"2,374.60","1,141.28","11,659.97","19,988.28",C,0,66.94
EU,2024-02-09,765.93,"3,495.22",21.91,446.21,"3,330.20","1,141.28","11,659.78","19,988.79",C,0,67.11
EU,2024-02-08,768.88,"3,495.22",22,349.03,"4,708.00","1,141.28","11,659.36","19,989.88",E,0,67.37
EU,2024-02-07,773.38,"3,495.22",22.13,220.02,"4,755.60","1,141.28","11,649.91","19,958.94",C,0,67.76
EU,2024-02-06,778.07,"3,495.22",22.26,429.63,"3,947.90","1,141.28","11,658.70","19,991.63",C,0,68.17
EU,2024-02-05,781.71,"3,495.22",22.37,370.8,"3,914.00","1,141.28","11,658.54","19,992.06",C,0,68.49
EU,2024-02-04,785.40,"3,495.22",22.47,815.84,"3,216.00","1,141.28","11,658.42","19,992.36",C,0,68.82
EU,2024-02-03,787.84,"3,495.22",22.54,867.81,"3,295.20","1,141.28","11,658.28","19,992.74",C,0,69.03
EU,2024-02-02,790.34,"3,495.22",22.61,337.28,"4,553.20","1,141.28","11,658.05","19,993.33",C,0,69.25
EU,2024-02-01,794.60,"3,495.22",22.73,320.08,"5,065.80","1,141.28","11,657.90","19,933.75",E,0,69.62
EU,2024-01-31,799.56,"3,495.22",22.88,295.94,"5,257.10","1,141.28","11,648.44","19,902.82",C,0,70.06
EU,2024-01-30,804.52,"3,495.22",23.02,282.84,"5,439.60","1,141.28","11,657.17","19,935.66",C,0,70.49
EU,2024-01-29,809.80,"3,495.22",23.17,297.77,"5,591.50","1,141.28","11,656.93","19,936.29",C,0,70.95
EU,2024-01-28,815.20,"3,495.22",23.32,395.39,"4,352.30","1,141.28","11,656.70","19,936.91",C,0,71.43
EU,2024-01-27,819.36,"3,495.22",23.44,342.52,"4,345.10","1,141.26","11,656.47","19,937.52",E,0,71.79
EU,2024-01-26,823.42,"3,495.22",23.56,550.56,"4,641.70","1,141.26","11,656.29","19,938.00",E,0,72.15
EU,2024-01-25,827.67,"3,495.22",23.68,494.37,"5,031.40","1,141.28","11,656.18","19,938.28",C,0,72.52
EU,2024-01-24,832.27,"3,495.22",23.81,445.64,"4,698.10","1,141.28","11,647.03","19,906.55",E,0,72.92
EU,2024-01-23,836.65,"3,495.22",23.94,288.66,"5,662.10","1,141.28","11,655.71","19,939.53",C,0,73.31
EU,2024-01-22,842.10,"3,495.22",24.09,369.08,"6,110.60","1,141.28","11,655.49","20,002.06",C,-1,73.78
EU,2024-01-21,847.95,"3,495.22",24.26,455.37,"6,243.60","1,141.28","11,654.99","20,024.37",E,-1,74.3
EU,2024-01-20,853.88,"3,495.22",24.43,357.23,"6,861.30","1,141.28","11,654.38","20,025.98",C,-1,74.82
EU,2024-01-19,860.24,"3,495.22",24.61,250.10,"7,912.80","1,141.28","11,653.73","20,027.68",E,-1,75.38
EU,2024-01-18,868.05,"3,495.22",24.84,132.92,"7,583.30","1,141.28","11,653.18","20,028.70",C,-1,76.06
EU,2024-01-17,875.66,"3,495.22",25.05,161.03,"8,311.30","1,141.28","11,643.47","19,998.44",C,-1,76.73
EU,2024-01-16,883.99,"3,495.22",25.29,141.45,"8,548.50","1,141.28","11,651.81","20,032.31",E,-1,77.46
EU,2024-01-15,892.56,"3,495.22",25.54,108.27,"7,935.50","1,141.28","11,651.16","20,034.03",E,-1,78.21
EU,2024-01-14,900.47,"3,495.22",25.76,236.83,"6,377.90","1,141.28","11,650.69","20,035.26",C,-1,78.9
EU,2024-01-13,906.73,"3,495.22",25.94,246.72,"6,986.00","1,141.28","11,650.20","20,036.54",E,-1,79.45
EU,2024-01-12,913.62,"3,495.22",26.14,64.82,"8,458.90","1,141.28","11,649.59","20,038.17",E,-1,80.05
EU,2024-01-11,922.20,"3,495.22",26.38,132.99,"9,633.60","1,141.28","11,648.96","20,039.82",E,-1,80.8
EU,2024-01-10,931.78,"3,495.22",26.66,93.30,"9,887.80","1,141.28","11,639.27","20,029.51",C,-1,81.64
EU,2024-01-09,941.67,"3,495.22",26.94,46.98,"9,525.00","1,141.28","11,647.61","20,063.38",C,-1,82.51
EU,2024-01-08,951.29,"3,495.22",27.22,68.21,"8,637.00","1,141.28","11,645.75","20,064.01",C,-1,83.35
EU,2024-01-07,960.26,"3,495.22",27.47,216.08,"5,192.00","1,141.28","11,646.56","20,066.17",C,0,84.14
EU,2024-01-06,965.44,"3,495.22",27.62,286.29,"4,299.40","1,141.28","11,646.33","20,066.77",C,0,84.59
